0.000000e+00	0.000000e+00
2.500000e-03	4.835616e-11
5.000000e-03	8.027758e-11
7.500000e-03	9.948592e-11
1.000000e-02	1.090314e-10
1.250000e-02	1.113952e-10
1.500000e-02	1.085779e-10
1.750000e-02	1.021770e-10
2.000000e-02	9.345247e-11
2.250000e-02	8.338430e-11
2.500000e-02	7.272115e-11
2.750000e-02	6.202211e-11
3.000000e-02	5.169224e-11
3.250000e-02	4.201256e-11
3.500000e-02	3.316540e-11
3.750000e-02	2.525564e-11
4.000000e-02	1.832831e-11
4.250000e-02	1.238330e-11
4.500000e-02	7.387303e-12
4.750000e-02	3.283616e-12
5.000000e-02	-8.049797e-27
5.250000e-02	-2.545061e-12
5.500000e-02	-4.437454e-12
5.750000e-02	-5.763668e-12
6.000000e-02	-6.607965e-12
6.250000e-02	-7.050326e-12
6.500000e-02	-7.165040e-12
6.750000e-02	-7.019793e-12
7.000000e-02	-6.675176e-12
7.250000e-02	-6.184513e-12
7.500000e-02	-5.593934e-12
7.750000e-02	-4.942636e-12
8.000000e-02	-4.263277e-12
8.250000e-02	-3.582466e-12
8.500000e-02	-2.921305e-12
8.750000e-02	-2.295967e-12
9.000000e-02	-1.718279e-12
9.250000e-02	-1.196298e-12
9.500000e-02	-7.348626e-13
9.750000e-02	-3.361182e-13
1.000000e-01	5.084083e-27
1.025000e-01	2.753232e-13
1.050000e-01	4.930504e-13
1.075000e-01	6.573945e-13
1.100000e-01	7.732724e-13
1.125000e-01	8.460392e-13
1.150000e-01	8.812616e-13
1.175000e-01	8.845316e-13
1.200000e-01	8.613131e-13
1.225000e-01	8.168225e-13
1.250000e-01	7.559371e-13
1.275000e-01	6.831286e-13
1.300000e-01	6.024196e-13
1.325000e-01	5.173589e-13
1.350000e-01	4.310122e-13
1.375000e-01	3.459676e-13
1.400000e-01	2.643506e-13
1.425000e-01	1.878484e-13
1.450000e-01	1.177404e-13
1.475000e-01	5.493344e-14
1.500000e-01	-1.694694e-27
1.525000e-01	-4.678194e-14
1.550000e-01	-8.538863e-14
1.575000e-01	-1.160108e-13
1.600000e-01	-1.390153e-13
1.625000e-01	-1.549086e-13
1.650000e-01	-1.643030e-13
1.675000e-01	-1.678856e-13
1.700000e-01	-1.663900e-13
1.725000e-01	-1.605719e-13
1.750000e-01	-1.511874e-13
1.775000e-01	-1.389746e-13
1.800000e-01	-1.246385e-13
1.825000e-01	-1.088392e-13
1.850000e-01	-9.218180e-14
1.875000e-01	-7.521035e-14
1.900000e-01	-5.840305e-14
1.925000e-01	-4.217006e-14
1.950000e-01	-2.685308e-14
1.975000e-01	-1.272652e-14
2.000000e-01	5.316688e-28
2.025000e-01	1.117799e-14
2.050000e-01	2.071558e-14
2.075000e-01	2.857239e-14
2.100000e-01	3.475382e-14
2.125000e-01	3.930516e-14
2.150000e-01	4.230557e-14
2.175000e-01	4.386200e-14
2.200000e-01	4.410338e-14
2.225000e-01	4.317493e-14
2.250000e-01	4.123293e-14
2.275000e-01	3.843978e-14
2.300000e-01	3.495959e-14
2.325000e-01	3.095426e-14
2.350000e-01	2.658003e-14
2.375000e-01	2.198456e-14
2.400000e-01	1.730461e-14
2.425000e-01	1.266407e-14
2.450000e-01	8.172676e-15
2.475000e-01	3.925000e-15
2.500000e-01	-2.492197e-28
2.525000e-01	-3.539111e-15
2.550000e-01	-6.644621e-15
2.575000e-01	-9.283774e-15
2.600000e-01	-1.143797e-14
2.625000e-01	-1.310172e-14
2.650000e-01	-1.428150e-14
2.675000e-01	-1.499436e-14
2.700000e-01	-1.526655e-14
2.725000e-01	-1.513205e-14
2.750000e-01	-1.463104e-14
2.775000e-01	-1.380846e-14
2.800000e-01	-1.271258e-14
2.825000e-01	-1.139359e-14
2.850000e-01	-9.902364e-15
2.875000e-01	-8.289262e-15
2.900000e-01	-6.603074e-15
2.925000e-01	-4.890087e-15
2.950000e-01	-3.193297e-15
2.975000e-01	-1.551744e-15
3.000000e-01	1.329172e-28
3.025000e-01	1.432216e-15
3.050000e-01	2.720281e-15
3.075000e-01	3.844795e-15
3.100000e-01	4.791580e-15
3.125000e-01	5.551576e-15
3.150000e-01	6.120642e-15
3.175000e-01	6.499261e-15
3.200000e-01	6.692188e-15
3.225000e-01	6.708023e-15
3.250000e-01	6.558742e-15
3.275000e-01	6.259200e-15
3.300000e-01	5.826599e-15
3.325000e-01	5.279956e-15
3.350000e-01	4.639569e-15
3.375000e-01	3.926493e-15
3.400000e-01	3.162035e-15
3.425000e-01	2.367286e-15
3.450000e-01	1.562677e-15
3.475000e-01	7.675888e-16
3.500000e-01	-8.307325e-29
3.525000e-01	-7.238079e-16
3.550000e-01	-1.389496e-15
3.575000e-01	-1.984858e-15
3.600000e-01	-2.499955e-15
3.625000e-01	-2.927195e-15
3.650000e-01	-3.261364e-15
3.675000e-01	-3.499602e-15
3.700000e-01	-3.641338e-15
3.725000e-01	-3.688175e-15
3.750000e-01	-3.643746e-15
3.775000e-01	-3.513529e-15
3.800000e-01	-3.304638e-15
3.825000e-01	-3.025593e-15
3.850000e-01	-2.686066e-15
3.875000e-01	-2.296628e-15
3.900000e-01	-1.868475e-15
3.925000e-01	-1.413171e-15
3.950000e-01	-9.423779e-16
3.975000e-01	-4.676116e-16
4.000000e-01	5.112200e-29
4.025000e-01	4.499346e-16
4.050000e-01	8.724743e-16
4.075000e-01	1.258879e-15
4.100000e-01	1.601534e-15
4.125000e-01	1.894067e-15
4.150000e-01	2.131442e-15
4.175000e-01	2.310014e-15
4.200000e-01	2.427558e-15
4.225000e-01	2.483273e-15
4.250000e-01	2.477747e-15
4.275000e-01	2.412905e-15
4.300000e-01	2.291926e-15
4.325000e-01	2.119140e-15
4.350000e-01	1.899901e-15
4.375000e-01	1.640448e-15
4.400000e-01	1.347753e-15
4.425000e-01	1.029347e-15
4.450000e-01	6.931540e-16
4.475000e-01	3.473132e-16
4.500000e-01	-4.600980e-29
4.525000e-01	-3.407455e-16
4.550000e-01	-6.671862e-16
4.575000e-01	-9.720458e-16
4.600000e-01	-1.248653e-15
4.625000e-01	-1.491074e-15
4.650000e-01	-1.694224e-15
4.675000e-01	-1.853960e-15
4.700000e-01	-1.967159e-15
4.725000e-01	-2.031769e-15
4.750000e-01	-2.046835e-15
4.775000e-01	-2.012510e-15
4.800000e-01	-1.930043e-15
4.825000e-01	-1.801736e-15
4.850000e-01	-1.630888e-15
4.875000e-01	-1.421722e-15
4.900000e-01	-1.179284e-15
4.925000e-01	-9.093331e-16
4.950000e-01	-6.182184e-16
4.975000e-01	-3.127390e-16
5.000000e-01	4.182709e-29
5.025000e-01	3.127390e-16
5.050000e-01	6.182184e-16
5.075000e-01	9.093331e-16
5.100000e-01	1.179284e-15
5.125000e-01	1.421722e-15
5.150000e-01	1.630888e-15
5.175000e-01	1.801736e-15
5.200000e-01	1.930043e-15
5.225000e-01	2.012510e-15
5.250000e-01	2.046835e-15
5.275000e-01	2.031769e-15
5.300000e-01	1.967159e-15
5.325000e-01	1.853960e-15
5.350000e-01	1.694224e-15
5.375000e-01	1.491074e-15
5.400000e-01	1.248653e-15
5.425000e-01	9.720458e-16
5.450000e-01	6.671862e-16
5.475000e-01	3.407455e-16
5.500000e-01	1.073562e-28
5.525000e-01	-3.473132e-16
5.550000e-01	-6.931540e-16
5.575000e-01	-1.029347e-15
5.600000e-01	-1.347753e-15
5.625000e-01	-1.640448e-15
5.650000e-01	-1.899901e-15
5.675000e-01	-2.119140e-15
5.700000e-01	-2.291926e-15
5.725000e-01	-2.412905e-15
5.750000e-01	-2.477747e-15
5.775000e-01	-2.483273e-15
5.800000e-01	-2.427558e-15
5.825000e-01	-2.310014e-15
5.850000e-01	-2.131442e-15
5.875000e-01	-1.894067e-15
5.900000e-01	-1.601534e-15
5.925000e-01	-1.258879e-15
5.950000e-01	-8.724743e-16
5.975000e-01	-4.499346e-16
6.000000e-01	-3.271808e-28
6.025000e-01	4.676116e-16
6.050000e-01	9.423779e-16
6.075000e-01	1.413171e-15
6.100000e-01	1.868475e-15
6.125000e-01	2.296628e-15
6.150000e-01	2.686066e-15
6.175000e-01	3.025593e-15
6.200000e-01	3.304638e-15
6.225000e-01	3.513529e-15
6.250000e-01	3.643746e-15
6.275000e-01	3.688175e-15
6.300000e-01	3.641338e-15
6.325000e-01	3.499602e-15
6.350000e-01	3.261364e-15
6.375000e-01	2.927195e-15
6.400000e-01	2.499955e-15
6.425000e-01	1.984858e-15
6.450000e-01	1.389496e-15
6.475000e-01	7.238079e-16
6.500000e-01	8.639618e-28
6.525000e-01	-7.675888e-16
6.550000e-01	-1.562677e-15
6.575000e-01	-2.367286e-15
6.600000e-01	-3.162035e-15
6.625000e-01	-3.926493e-15
6.650000e-01	-4.639569e-15
6.675000e-01	-5.279956e-15
6.700000e-01	-5.826599e-15
6.725000e-01	-6.259200e-15
6.750000e-01	-6.558742e-15
6.775000e-01	-6.708023e-15
6.800000e-01	-6.692188e-15
6.825000e-01	-6.499261e-15
6.850000e-01	-6.120642e-15
6.875000e-01	-5.551576e-15
6.900000e-01	-4.791580e-15
6.925000e-01	-3.844795e-15
6.950000e-01	-2.720281e-15
6.975000e-01	-1.432216e-15
7.000000e-01	-2.326051e-27
7.025000e-01	1.551744e-15
7.050000e-01	3.193297e-15
7.075000e-01	4.890087e-15
7.100000e-01	6.603074e-15
7.125000e-01	8.289262e-15
7.150000e-01	9.902364e-15
7.175000e-01	1.139359e-14
7.200000e-01	1.271258e-14
7.225000e-01	1.380846e-14
7.250000e-01	1.463104e-14
7.275000e-01	1.513205e-14
7.300000e-01	1.526655e-14
7.325000e-01	1.499436e-14
7.350000e-01	1.428150e-14
7.375000e-01	1.310172e-14
7.400000e-01	1.143797e-14
7.425000e-01	9.283774e-15
7.450000e-01	6.644621e-15
7.475000e-01	3.539111e-15
7.500000e-01	7.476592e-27
7.525000e-01	-3.925000e-15
7.550000e-01	-8.172676e-15
7.575000e-01	-1.266407e-14
7.600000e-01	-1.730461e-14
7.625000e-01	-2.198456e-14
7.650000e-01	-2.658003e-14
7.675000e-01	-3.095426e-14
7.700000e-01	-3.495959e-14
7.725000e-01	-3.843978e-14
7.750000e-01	-4.123293e-14
7.775000e-01	-4.317493e-14
7.800000e-01	-4.410338e-14
7.825000e-01	-4.386200e-14
7.850000e-01	-4.230557e-14
7.875000e-01	-3.930516e-14
7.900000e-01	-3.475382e-14
7.925000e-01	-2.857239e-14
7.950000e-01	-2.071558e-14
7.975000e-01	-1.117799e-14
8.000000e-01	-2.924178e-26
8.025000e-01	1.272652e-14
8.050000e-01	2.685308e-14
8.075000e-01	4.217006e-14
8.100000e-01	5.840305e-14
8.125000e-01	7.521035e-14
8.150000e-01	9.218180e-14
8.175000e-01	1.088392e-13
8.200000e-01	1.246385e-13
8.225000e-01	1.389746e-13
8.250000e-01	1.511874e-13
8.275000e-01	1.605719e-13
8.300000e-01	1.663900e-13
8.325000e-01	1.678856e-13
8.350000e-01	1.643030e-13
8.375000e-01	1.549086e-13
8.400000e-01	1.390153e-13
8.425000e-01	1.160108e-13
8.450000e-01	8.538863e-14
8.475000e-01	4.678194e-14
8.500000e-01	1.446139e-25
8.525000e-01	-5.493344e-14
8.550000e-01	-1.177404e-13
8.575000e-01	-1.878484e-13
8.600000e-01	-2.643506e-13
8.625000e-01	-3.459676e-13
8.650000e-01	-4.310122e-13
8.675000e-01	-5.173589e-13
8.700000e-01	-6.024196e-13
8.725000e-01	-6.831286e-13
8.750000e-01	-7.559371e-13
8.775000e-01	-8.168225e-13
8.800000e-01	-8.613131e-13
8.825000e-01	-8.845316e-13
8.850000e-01	-8.812616e-13
8.875000e-01	-8.460392e-13
8.900000e-01	-7.732724e-13
8.925000e-01	-6.573945e-13
8.950000e-01	-4.930504e-13
8.975000e-01	-2.753232e-13
9.000000e-01	-1.003259e-24
9.025000e-01	3.361182e-13
9.050000e-01	7.348626e-13
9.075000e-01	1.196298e-12
9.100000e-01	1.718279e-12
9.125000e-01	2.295967e-12
9.150000e-01	2.921305e-12
9.175000e-01	3.582466e-12
9.200000e-01	4.263277e-12
9.225000e-01	4.942636e-12
9.250000e-01	5.593934e-12
9.275000e-01	6.184513e-12
9.300000e-01	6.675176e-12
9.325000e-01	7.019793e-12
9.350000e-01	7.165040e-12
9.375000e-01	7.050326e-12
9.400000e-01	6.607965e-12
9.425000e-01	5.763668e-12
