1000.000000	3.000000
1100.000000	3.162927
1200.000000	3.334587
1300.000000	3.514787
1400.000000	3.703341
1500.000000	3.900065
1600.000000	4.104777
1700.000000	4.317300
1800.000000	4.537458
1900.000000	4.765081
2000.000000	5.000000
2100.000000	5.242050
2200.000000	5.491070
2300.000000	5.746901
2400.000000	6.009387
2500.000000	6.278376
2600.000000	6.553720
2700.000000	6.835273
2800.000000	7.122891
2900.000000	7.416437
3000.000000	7.715774
3100.000000	8.020768
3200.000000	8.331291
3300.000000	8.647216
3400.000000	8.968420
3500.000000	9.294782
3600.000000	9.626187
3700.000000	9.962519
3800.000000	10.303670
3900.000000	10.649532
4000.000000	11.000000
4100.000000	11.354975
4200.000000	11.714358
4300.000000	12.078056
4400.000000	12.445977
4500.000000	12.818034
4600.000000	13.194141
4700.000000	13.574218
4800.000000	13.958187
4900.000000	14.345971
5000.000000	14.737500
5100.000000	15.132705
5200.000000	15.531520
5300.000000	15.933884
5400.000000	16.339737
5500.000000	16.749023
5600.000000	17.161691
5700.000000	17.577691
5800.000000	17.996977
5900.000000	18.419506
6000.000000	18.845238
6100.000000	19.274137
6200.000000	19.706170
6300.000000	20.141307
6400.000000	20.579520
6500.000000	21.020787
6600.000000	21.465087
6700.000000	21.912402
6800.000000	22.362720
6900.000000	22.816029
7000.000000	23.272321
7100.000000	23.731593
7200.000000	24.193844
7300.000000	24.659075
7400.000000	25.127291
7500.000000	25.598503
7600.000000	26.072720
7700.000000	26.549959
7800.000000	27.030237
7900.000000	27.513576
8000.000000	28.000000
8100.000000	28.489538
8200.000000	28.982220
8300.000000	29.478081
8400.000000	29.977158
8500.000000	30.479492
8600.000000	30.985127
8700.000000	31.494110
8800.000000	32.006491
8900.000000	32.522325
9000.000000	33.041667
9100.000000	33.564577
9200.000000	34.091120
9300.000000	34.621361
9400.000000	35.155370
9500.000000	35.693220
9600.000000	36.234987
9700.000000	36.780750
9800.000000	37.330591
9900.000000	37.884598
10000.000000	38.442857
10100.000000	39.005462
10200.000000	39.572508
10300.000000	40.144093
10400.000000	40.720320
10500.000000	41.301293
10600.000000	41.887120
10700.000000	42.477913
10800.000000	43.073787
10900.000000	43.674859
11000.000000	44.281250
11100.000000	44.893085
11200.000000	45.510491
11300.000000	46.133600
11400.000000	46.762544
11500.000000	47.397461
11600.000000	48.038491
11700.000000	48.685779
11800.000000	49.339470
11900.000000	49.999715
12000.000000	50.666667
12100.000000	51.340482
12200.000000	52.021320
12300.000000	52.709344
12400.000000	53.404720
12500.000000	54.107617
12600.000000	54.818208
12700.000000	55.536668
12800.000000	56.263177
12900.000000	56.997916
13000.000000	57.741071
13100.000000	58.492831
13200.000000	59.253387
13300.000000	60.022934
13400.000000	60.801670
13500.000000	61.589797
13600.000000	62.387520
13700.000000	63.195046
13800.000000	64.012587
13900.000000	64.840356
14000.000000	65.678571
14100.000000	66.527454
14200.000000	67.387227
14300.000000	68.258118
14400.000000	69.140358
14500.000000	70.034180
14600.000000	70.939820
14700.000000	71.857519
14800.000000	72.787520
14900.000000	73.730069
15000.000000	74.685417
15100.000000	75.653815
15200.000000	76.635520
15300.000000	77.630791
15400.000000	78.639891
15500.000000	79.663086
15600.000000	80.700644
15700.000000	81.752837
15800.000000	82.819941
15900.000000	83.902235
16000.000000	85.000000
